1.679916666679722766e+03,3.245530016756104487e+03,4.188159293656772206e+03,4.350083802028084392e+03,4.188159293656772206e+03,3.245530016756104487e+03,1.679916666679722766e+03
3.245530016756105397e+03,4.338055391492896888e+03,2.109681858773350996e+03,1.872229119820985943e+01,2.109681858773350996e+03,4.338055391492896888e+03,3.245530016756105397e+03
4.188159293656775844e+03,2.109681858773353724e+03,-8.076784464287324226e+03,-1.511480248317714722e+04,-8.076784464287324226e+03,2.109681858773353269e+03,4.188159293656775844e+03
4.350083802028088030e+03,1.872229119821531640e+01,-1.511480248317714359e+04,-2.512773416922771139e+04,-1.511480248317714359e+04,1.872229119821531640e+01,4.350083802028088030e+03
4.188159293656775844e+03,2.109681858773353724e+03,-8.076784464287324226e+03,-1.511480248317714540e+04,-8.076784464287324226e+03,2.109681858773354179e+03,4.188159293656775844e+03
3.245530016756105852e+03,4.338055391492896888e+03,2.109681858773351905e+03,1.872229119821076893e+01,2.109681858773351905e+03,4.338055391492897797e+03,3.245530016756105852e+03
1.679916666679722766e+03,3.245530016756104942e+03,4.188159293656772206e+03,4.350083802028084392e+03,4.188159293656772206e+03,3.245530016756104487e+03,1.679916666679722766e+03
